time,precip_rate,TMP_2maboveground,SPFH_2maboveground,UGRD_10maboveground,VGRD_10maboveground,PRES_surface,DSWRF_surface,DLWRF_surface
2015-12-03 08:00:00,0.00000000,278.17,0.00537, 2.888,-0.447, 99352.0,  0.00,314.74
2015-12-03 09:00:00,0.00000000,277.68,0.00517, 2.924,-0.905, 99332.3,  0.00,263.97
2015-12-03 10:00:00,0.00000000,277.21,0.00501, 2.874,-0.546, 99330.0,  0.00,264.43
2015-12-03 11:00:00,0.00000000,276.74,0.00484, 2.829,-0.192, 99328.2,  0.00,265.02
2015-12-03 12:00:00,0.00000000,276.27,0.00467, 2.783, 0.171, 99326.1,  0.00,249.74
2015-12-03 13:00:00,0.00000023,277.09,0.00467, 4.234,-0.459, 99372.1,137.99,249.62
2015-12-03 14:00:00,0.00000001,277.93,0.00468, 5.685,-1.080, 99416.1,258.12,249.58
2015-12-03 15:00:00,0.00000001,278.75,0.00468, 7.143,-1.709, 99460.2,206.83,287.91
2015-12-03 16:00:00,0.00000046,278.02,0.00435, 8.073,-2.734, 99516.7,239.67,288.07
2015-12-03 17:00:00,0.00000001,277.29,0.00401, 9.009,-3.750, 99570.0,239.99,288.12
2015-12-03 18:00:00,0.00000001,276.58,0.00368, 9.940,-4.773, 99624.5,157.23,292.32
2015-12-03 19:00:00,0.00000002,276.21,0.00353, 9.818,-4.551, 99738.0,121.18,293.03
2015-12-03 20:00:00,0.00000023,275.84,0.00336, 9.696,-4.329, 99851.7, 69.53,293.70
2015-12-03 21:00:00,0.00000002,275.49,0.00321, 9.582,-4.105, 99961.9,  3.38,290.22
2015-12-03 22:00:00,0.00000001,275.41,0.00323, 9.249,-4.382,100049.8,  0.00,291.69
2015-12-03 23:00:00,0.00000001,275.35,0.00324, 8.926,-4.666,100137.9,  0.00,293.15
2015-12-04 00:00:00,0.00000002,275.28,0.00326, 8.600,-4.939,100227.0,  0.00,271.18
2015-12-04 01:00:00,0.00000000,275.10,0.00328, 8.351,-4.724,100412.4,  0.00,271.15
2015-12-04 02:00:00,0.00000002,274.92,0.00328, 8.101,-4.508,100595.2,  0.00,271.10
2015-12-04 03:00:00,0.00000002,274.74,0.00330, 7.854,-4.288,100781.4,  0.00,270.53
2015-12-04 04:00:00,0.00000001,274.90,0.00337, 7.075,-4.144,100906.2,  0.00,271.37
2015-12-04 05:00:00,0.00000000,275.07,0.00344, 6.295,-3.996,101032.6,  0.00,272.24
2015-12-04 06:00:00,0.00000002,275.23,0.00351, 5.517,-3.849,101159.7,  0.00,254.07
2015-12-04 07:00:00,0.00000000,274.67,0.00346, 5.094,-3.330,101233.3,  0.00,253.72
2015-12-04 08:00:00,0.00000000,274.09,0.00340, 4.669,-2.806,101306.1,  0.00,253.28
2015-12-04 09:00:00,0.00000001,273.55,0.00335, 4.249,-2.285,101379.2,  0.00,226.28
2015-12-04 10:00:00,0.00000000,272.69,0.00318, 3.681,-2.054,101437.3,  0.00,225.52
2015-12-04 11:00:00,0.00000002,271.82,0.00301, 3.114,-1.822,101492.9,  0.00,224.65
2015-12-04 12:00:00,0.00000000,270.97,0.00285, 2.549,-1.583,101548.2,  0.00,218.76
2015-12-04 13:00:00,0.00000000,273.10,0.00312, 2.828,-1.288,101663.4,140.88,220.56
2015-12-04 14:00:00,0.00000000,275.28,0.00341, 3.112,-0.992,101781.0,266.09,222.51
2015-12-04 15:00:00,0.00000000,277.40,0.00371, 3.391,-0.702,101894.4,388.94,237.13
2015-12-04 16:00:00,0.00000000,278.54,0.00386, 3.942, 0.331,101920.2,451.33,238.37
2015-12-04 17:00:00,0.00000000,279.74,0.00402, 4.494, 1.361,101941.5,452.28,239.71
2015-12-04 18:00:00,0.00000000,280.88,0.00417, 5.045, 2.392,101965.1,371.38,247.67
2015-12-04 19:00:00,0.00000000,280.09,0.00419, 5.264, 1.907,101958.1,286.16,247.00
2015-12-04 20:00:00,0.00000000,279.26,0.00419, 5.485, 1.419,101951.3,163.87,246.27
2015-12-04 21:00:00,0.00000000,278.47,0.00420, 5.704, 0.940,101942.3,  3.54,256.86
2015-12-04 22:00:00,0.00000000,278.18,0.00424, 5.207,-0.337,102038.0,  0.00,256.88
2015-12-04 23:00:00,0.00000000,277.89,0.00427, 4.710,-1.612,102133.2,  0.00,256.91
2015-12-05 00:00:00,0.00000000,277.61,0.00430, 4.212,-2.880,102226.3,  0.00,245.06
2015-12-05 01:00:00,0.00000000,276.13,0.00394, 4.016,-2.569,102278.7,  0.00,242.41
2015-12-05 02:00:00,0.00000000,274.60,0.00358, 3.818,-2.252,102330.6,  0.00,239.61
2015-12-05 03:00:00,0.00000000,273.12,0.00327, 3.624,-1.945,102381.8,  0.00,227.02
2015-12-05 04:00:00,0.00000000,272.51,0.00314, 3.588,-2.000,102405.0,  0.00,225.97
2015-12-05 05:00:00,0.00000000,271.87,0.00301, 3.548,-2.049,102423.0,  0.00,224.82
2015-12-05 06:00:00,0.00000000,271.26,0.00289, 3.511,-2.110,102447.5,  0.00,221.90
2015-12-05 07:00:00,0.00000000,270.91,0.00281, 3.441,-1.961,102496.8,  0.00,221.41
2015-12-05 08:00:00,0.00000000,270.55,0.00272, 3.372,-1.815,102552.0,  0.00,220.90
2015-12-05 09:00:00,0.00000000,270.19,0.00265, 3.304,-1.674,102602.4,  0.00,220.79
2015-12-05 10:00:00,0.00000000,270.06,0.00262, 3.066,-1.655,102634.6,  0.00,220.45
2015-12-05 11:00:00,0.00000000,269.93,0.00259, 2.835,-1.641,102662.6,  0.00,220.05
2015-12-05 12:00:00,0.00000000,269.80,0.00256, 2.605,-1.622,102694.6,  0.00,224.25
2015-12-05 13:00:00,0.00000277,272.98,0.00305, 2.736,-1.517,102793.7,135.06,228.76
2015-12-05 14:00:00,0.00000469,276.25,0.00362, 2.873,-1.412,102890.9,257.61,233.64
2015-12-05 15:00:00,0.00000469,279.43,0.00424, 3.008,-1.310,102986.0,382.06,252.51
2015-12-05 16:00:00,0.00000469,280.88,0.00456, 2.916,-1.335,102875.8,444.03,254.91
2015-12-05 17:00:00,0.00000000,282.37,0.00491, 2.822,-1.359,102766.5,445.31,257.48
2015-12-05 18:00:00,0.00000000,283.81,0.00525, 2.724,-1.384,102656.8,370.66,259.37
2015-12-05 19:00:00,0.00000000,282.07,0.00500, 2.794,-0.464,102702.0,285.56,256.49
2015-12-05 20:00:00,0.00000000,280.27,0.00474, 2.861, 0.453,102744.2,163.28,253.40
2015-12-05 21:00:00,0.00000000,278.53,0.00450, 2.934, 1.373,102785.1,  3.41,238.45
2015-12-05 22:00:00,0.00000000,276.88,0.00408, 3.126, 0.837,102830.0,  0.00,235.73
2015-12-05 23:00:00,0.00000000,275.18,0.00368, 3.315, 0.305,102875.8,  0.00,232.84
2015-12-06 00:00:00,0.00000000,273.53,0.00332, 3.504,-0.226,102920.2,  0.00,224.55
2015-12-06 01:00:00,0.00000000,272.86,0.00314, 3.342,-0.453,102877.9,  0.00,223.10
2015-12-06 02:00:00,0.00000000,272.16,0.00296, 3.176,-0.679,102835.5,  0.00,221.62
2015-12-06 03:00:00,0.00000000,271.48,0.00280, 3.016,-0.903,102792.0,  0.00,216.62
2015-12-06 04:00:00,0.00000000,270.74,0.00267, 2.963,-0.658,102742.8,  0.00,215.16
2015-12-06 05:00:00,0.00000073,269.96,0.00255, 2.916,-0.420,102689.1,  0.00,213.61
2015-12-06 06:00:00,0.00000073,269.21,0.00244, 2.864,-0.177,102637.8,  0.00,210.98
2015-12-06 07:00:00,0.00000073,268.97,0.00240, 2.993, 0.111,102582.9,  0.00,210.49
2015-12-06 08:00:00,0.00000000,268.72,0.00237, 3.119, 0.398,102526.7,  0.00,209.95
2015-12-06 09:00:00,0.00000000,268.48,0.00234, 3.249, 0.688,102468.7,  0.00,208.87
2015-12-06 10:00:00,0.00000000,268.23,0.00230, 3.226, 0.307,102478.0,  0.00,208.46
2015-12-06 11:00:00,0.00000000,267.97,0.00225, 3.205,-0.075,102490.9,  0.00,208.01
2015-12-06 12:00:00,0.00000000,267.72,0.00221, 3.187,-0.457,102500.3,  0.00,209.09
2015-12-06 13:00:00,0.00000000,271.67,0.00278, 2.989,-0.104,102420.9,135.47,215.11
2015-12-06 14:00:00,0.00000000,275.74,0.00349, 2.786, 0.247,102347.6,260.90,221.57
2015-12-06 15:00:00,0.00000000,279.69,0.00428, 2.591, 0.599,102266.9,386.18,241.52
2015-12-06 16:00:00,0.00000000,281.64,0.00465, 2.939, 0.479,102164.8,449.50,244.77
2015-12-06 17:00:00,0.00000000,283.66,0.00507, 3.294, 0.359,102058.5,451.14,248.28
2015-12-06 18:00:00,0.00000000,285.61,0.00550, 3.642, 0.246,101955.4,374.92,252.65
2015-12-06 19:00:00,0.00000000,283.17,0.00505, 3.485, 0.802,101892.5,288.84,248.73
2015-12-06 20:00:00,0.00000000,280.66,0.00461, 3.316, 1.359,101830.8,164.96,244.58
2015-12-06 21:00:00,0.00000000,278.22,0.00422, 3.158, 1.913,101768.5,  3.42,231.71
2015-12-06 22:00:00,0.00000000,276.89,0.00394, 3.163, 1.998,101706.6,  0.00,230.16
2015-12-06 23:00:00,0.00000000,275.53,0.00366, 3.164, 2.078,101647.5,  0.00,228.52
2015-12-07 00:00:00,0.00000000,274.20,0.00340, 3.171, 2.153,101585.8,  0.00,216.14
2015-12-07 01:00:00,0.00000000,273.84,0.00331, 3.307, 1.839,101521.9,  0.00,215.57
2015-12-07 02:00:00,0.00000000,273.47,0.00323, 3.447, 1.521,101458.6,  0.00,214.99
2015-12-07 03:00:00,0.00000000,273.11,0.00315, 3.579, 1.202,101394.9,  0.00,219.90
2015-12-07 04:00:00,0.00000000,272.72,0.00307, 3.618, 0.827,101358.1,  0.00,219.43
2015-12-07 05:00:00,0.00000000,272.32,0.00299, 3.655, 0.446,101322.5,  0.00,218.91
2015-12-07 06:00:00,0.00000000,271.93,0.00291, 3.693, 0.068,101289.9,  0.00,219.82
2015-12-07 07:00:00,0.00000000,271.91,0.00288, 3.677, 0.152,101240.6,  0.00,219.88
2015-12-07 08:00:00,0.00000000,271.88,0.00285, 3.663, 0.232,101190.5,  0.00,219.94
2015-12-07 09:00:00,0.00000000,271.86,0.00282, 3.647, 0.313,101140.1,  0.00,215.35
2015-12-07 10:00:00,0.00000000,271.47,0.00272, 3.576,-0.220,101113.3,  0.00,215.14
2015-12-07 11:00:00,0.00000000,271.07,0.00262, 3.507,-0.758,101084.5,  0.00,214.89
2015-12-07 12:00:00,0.00000000,270.68,0.00252, 3.437,-1.291,101056.3,  0.00,216.22
2015-12-07 13:00:00,0.00000000,274.16,0.00292, 3.530,-1.391,101059.8,139.34,220.17
2015-12-07 14:00:00,0.00000000,277.75,0.00338, 3.631,-1.491,101061.1,270.99,224.45
2015-12-07 15:00:00,0.00000000,281.24,0.00385, 3.725,-1.589,101063.2,380.10,237.34
2015-12-07 16:00:00,0.00000000,282.51,0.00394, 3.346,-1.590,101022.4,443.04,238.65
2015-12-07 17:00:00,0.00000000,283.81,0.00405, 2.963,-1.590,100984.1,445.03,240.10
2015-12-07 18:00:00,0.00000000,285.08,0.00414, 2.581,-1.598,100945.9,377.15,245.52
2015-12-07 19:00:00,0.00000000,283.25,0.00397, 2.463,-2.105,100986.8,290.57,243.66
2015-12-07 20:00:00,0.00000000,281.37,0.00379, 2.349,-2.614,101030.2,165.81,241.54
2015-12-07 21:00:00,0.00000000,279.53,0.00363, 2.235,-3.132,101073.3,  5.43,228.68
2015-12-07 22:00:00,0.00000000,278.65,0.00366, 1.237,-3.365,101126.0,  0.00,229.20
2015-12-07 23:00:00,0.00000000,277.73,0.00369, 0.243,-3.606,101181.4,  0.00,229.64
2015-12-08 00:00:00,0.00000000,276.85,0.00373,-0.760,-3.844,101233.1,  0.00,231.08
2015-12-08 01:00:00,0.00000000,276.36,0.00377,-1.109,-3.531,101187.7,  0.00,230.60
2015-12-08 02:00:00,0.00000000,275.86,0.00381,-1.455,-3.217,101141.1,  0.00,230.06
2015-12-08 03:00:00,0.00000000,275.37,0.00385,-1.806,-2.901,101096.2,  0.00,246.17
2015-12-08 04:00:00,0.00000000,275.44,0.00390,-1.510,-2.981,101138.6,  0.00,246.33
2015-12-08 05:00:00,0.00000000,275.51,0.00395,-1.212,-3.067,101181.6,  0.00,246.52
2015-12-08 06:00:00,0.00000000,275.58,0.00401,-0.921,-3.151,101223.6,  0.00,246.40
2015-12-08 07:00:00,0.00000000,275.53,0.00404,-1.400,-2.688,101212.0,  0.00,246.52
2015-12-08 08:00:00,0.00000000,275.48,0.00407,-1.882,-2.230,101199.0,  0.00,246.63
2015-12-08 09:00:00,0.00000000,275.44,0.00410,-2.360,-1.767,101188.1,  0.00,250.56
2015-12-08 10:00:00,0.00000000,275.64,0.00419,-2.258,-2.134,101232.1,  0.00,251.45
2015-12-08 11:00:00,0.00000000,275.84,0.00428,-2.162,-2.500,101276.4,  0.00,252.30
2015-12-08 12:00:00,0.00000000,276.04,0.00437,-2.061,-2.867,101319.9,  0.00,259.57
2015-12-08 13:00:00,0.00000000,277.00,0.00442,-2.692,-3.008,101357.1,120.84,260.34
2015-12-08 14:00:00,0.00000000,278.00,0.00449,-3.325,-3.147,101395.0,237.33,261.23
2015-12-08 15:00:00,0.00000000,278.96,0.00455,-3.960,-3.284,101432.7,324.10,276.03
2015-12-08 16:00:00,0.00000000,279.26,0.00456,-3.225,-3.066,101364.4,378.31,276.00
2015-12-08 17:00:00,0.00000000,279.59,0.00458,-2.497,-2.846,101292.9,380.31,276.00
2015-12-08 18:00:00,0.00000000,279.91,0.00459,-1.768,-2.623,101223.3,352.96,272.91
2015-12-08 19:00:00,0.00000000,279.27,0.00456,-1.579,-2.470,101222.3,271.96,272.73
2015-12-08 20:00:00,0.00000000,278.63,0.00452,-1.397,-2.318,101220.7,155.12,272.49
2015-12-08 21:00:00,0.00000000,277.99,0.00448,-1.210,-2.161,101221.0,  3.38,234.05
2015-12-08 22:00:00,0.00000000,277.29,0.00437,-1.224,-1.682,101218.6,  0.00,234.50
2015-12-08 23:00:00,0.00000000,276.57,0.00425,-1.240,-1.201,101213.4,  0.00,234.93
2015-12-09 00:00:00,0.00000000,275.87,0.00413,-1.257,-0.721,101209.6,  0.00,226.39
2015-12-09 01:00:00,0.00000000,275.42,0.00404,-0.909,-0.873,101281.7,  0.00,226.45
2015-12-09 02:00:00,0.00000000,274.96,0.00396,-0.567,-1.026,101355.1,  0.00,226.49
2015-12-09 03:00:00,0.00000000,274.51,0.00388,-0.220,-1.168,101428.0,  0.00,227.57
2015-12-09 04:00:00,0.00000000,274.37,0.00384,-0.013,-1.234,101371.6,  0.00,227.44
2015-12-09 05:00:00,0.00000000,274.22,0.00381, 0.200,-1.300,101309.6,  0.00,227.29
2015-12-09 06:00:00,0.00000000,274.08,0.00377, 0.415,-1.366,101250.0,  0.00,222.77
2015-12-09 07:00:00,0.00000000,274.00,0.00374, 0.620,-1.085,101262.7,  0.00,222.59
2015-12-09 08:00:00,0.00000000,273.92,0.00371, 0.831,-0.807,101277.6,  0.00,222.41
2015-12-09 09:00:00,0.00000000,273.84,0.00368, 1.040,-0.530,101292.2,  0.00,224.49
2015-12-09 10:00:00,0.00000000,273.96,0.00370, 0.890,-0.127,101302.2,  0.00,224.27
2015-12-09 11:00:00,0.00000000,274.09,0.00372, 0.743, 0.282,101316.8,  0.00,224.03
2015-12-09 12:00:00,0.00000000,274.21,0.00373, 0.589, 0.688,101330.9,  0.00,234.13
2015-12-09 13:00:00,0.00000000,275.16,0.00380, 0.097, 1.265,101317.3,117.62,233.68
2015-12-09 14:00:00,0.00000000,276.14,0.00386,-0.392, 1.841,101302.4,233.21,233.31
2015-12-09 15:00:00,0.00000000,277.10,0.00393,-0.883, 2.424,101286.8,343.32,258.07
2015-12-09 16:00:00,0.00000020,277.82,0.00404,-0.786, 3.031,101292.1,401.33,257.59
2015-12-09 17:00:00,0.00000000,278.57,0.00415,-0.688, 3.636,101296.4,403.80,257.20
2015-12-09 18:00:00,0.00000000,279.29,0.00426,-0.595, 4.245,101300.5,356.11,254.56
2015-12-09 19:00:00,0.00000000,278.34,0.00423,-0.772, 3.882,101258.5,274.48,254.31
2015-12-09 20:00:00,0.00000000,277.35,0.00420,-0.951, 3.518,101217.4,156.48,253.98
2015-12-09 21:00:00,0.00000000,276.40,0.00418,-1.131, 3.157,101175.1,  3.38,242.03
2015-12-09 22:00:00,0.00000000,276.51,0.00431,-1.277, 3.123,101202.9,  0.00,243.46
2015-12-09 23:00:00,0.00000000,276.63,0.00444,-1.418, 3.087,101235.4,  0.00,244.88
2015-12-10 00:00:00,0.00000020,276.74,0.00458,-1.560, 3.054,101263.2,  0.00,293.52
2015-12-10 01:00:00,0.00000000,276.51,0.00458,-1.542, 3.408,101199.3,  0.00,290.52
2015-12-10 02:00:00,0.00000000,276.29,0.00456,-1.522, 3.756,101134.8,  0.00,287.54
2015-12-10 03:00:00,0.00000000,276.06,0.00453,-1.506, 4.104,101068.7,  0.00,320.18
2015-12-10 04:00:00,0.00000000,276.46,0.00467,-1.605, 4.001,101042.7,  0.00,319.92
2015-12-10 05:00:00,0.00000010,276.86,0.00482,-1.698, 3.898,101014.2,  0.00,319.75
2015-12-10 06:00:00,0.00000020,277.25,0.00495,-1.788, 3.803,100987.6,  0.00,331.57
2015-12-10 07:00:00,0.00000000,277.64,0.00509,-1.810, 3.638,100922.1,  0.00,331.95
2015-12-10 08:00:00,0.00000000,278.04,0.00524,-1.820, 3.478,100855.3,  0.00,332.38
2015-12-10 09:00:00,0.00000000,278.43,0.00539,-1.833, 3.317,100787.1,  0.00,338.95
2015-12-10 10:00:00,0.00000000,278.66,0.00549,-1.527, 3.094,100779.9,  0.00,339.38
2015-12-10 11:00:00,0.00000000,278.91,0.00559,-1.212, 2.868,100773.8,  0.00,339.89
2015-12-10 12:00:00,0.00012382,279.15,0.00569,-0.904, 2.642,100767.5,  0.00,333.65
2015-12-10 13:00:00,0.00003853,279.76,0.00587,-0.693, 2.905,100730.0, 37.30,333.33
2015-12-10 14:00:00,0.00000000,280.39,0.00605,-0.487, 3.171,100692.5, 74.70,333.04
2015-12-10 15:00:00,0.00000000,281.00,0.00622,-0.281, 3.432,100657.1,152.73,334.41
2015-12-10 16:00:00,0.00000000,282.05,0.00652, 0.199, 3.253,100598.8,178.77,335.76
2015-12-10 17:00:00,0.00000000,283.12,0.00683, 0.680, 3.075,100540.5,180.04,337.23
2015-12-10 18:00:00,0.00000000,284.16,0.00715, 1.158, 2.889,100482.0,241.18,324.76
2015-12-10 19:00:00,0.00000000,283.73,0.00703, 1.201, 2.729,100512.8,185.94,324.00
2015-12-10 20:00:00,0.00000000,283.29,0.00690, 1.241, 2.561,100543.9,106.01,323.17
2015-12-10 21:00:00,0.00000000,282.86,0.00679, 1.280, 2.395,100575.4,  3.38,288.80
2015-12-10 22:00:00,0.00000000,281.80,0.00631, 1.398, 1.826,100666.2,  0.00,286.89
2015-12-10 23:00:00,0.00000000,280.70,0.00583, 1.513, 1.255,100760.4,  0.00,284.88
2015-12-11 00:00:00,0.00000000,279.63,0.00539, 1.631, 0.688,100853.8,  0.00,265.81
2015-12-11 01:00:00,0.00000000,279.46,0.00536, 0.972, 0.911,100784.4,  0.00,265.65
2015-12-11 02:00:00,0.00000000,279.27,0.00532, 0.314, 1.126,100715.4,  0.00,265.49
2015-12-11 03:00:00,0.00000000,279.08,0.00529,-0.346, 1.349,100644.0,  0.00,270.59
2015-12-11 04:00:00,0.00000000,278.40,0.00510,-0.050, 1.263,100630.2,  0.00,268.91
2015-12-11 05:00:00,0.00000000,277.69,0.00491, 0.242, 1.182,100616.8,  0.00,267.18
2015-12-11 06:00:00,0.00000000,277.00,0.00473, 0.540, 1.098,100602.9,  0.00,271.91
2015-12-11 07:00:00,0.00000000,276.45,0.00457,-0.084, 1.737,100583.6,  0.00,271.48
2015-12-11 08:00:00,0.00000000,275.88,0.00441,-0.710, 2.378,100564.4,  0.00,270.93
2015-12-11 09:00:00,0.00000000,275.33,0.00426,-1.328, 3.015,100544.4,  0.00,273.12
2015-12-11 10:00:00,0.00000000,275.47,0.00431,-0.992, 2.919,100543.8,  0.00,273.32
2015-12-11 11:00:00,0.00000000,275.62,0.00435,-0.654, 2.820,100541.1,  0.00,273.52
2015-12-11 12:00:00,0.00000000,275.77,0.00440,-0.318, 2.723,100538.6,  0.00,287.92
2015-12-11 13:00:00,0.00000000,277.76,0.00495,-0.326, 2.641,100519.9,117.45,290.03
2015-12-11 14:00:00,0.00000000,279.82,0.00555,-0.340, 2.561,100502.1,237.50,292.38
2015-12-11 15:00:00,0.00000000,281.82,0.00616,-0.350, 2.477,100480.7,356.01,279.69
2015-12-11 16:00:00,0.00000000,282.95,0.00642, 0.128, 3.200,100400.8,417.33,280.79
2015-12-11 17:00:00,0.00000000,284.11,0.00669, 0.596, 3.921,100318.7,420.66,282.01
2015-12-11 18:00:00,0.00000000,285.24,0.00696, 1.071, 4.648,100237.6,350.26,293.33
2015-12-11 19:00:00,0.00000000,284.55,0.00690, 1.236, 4.490,100201.9,270.18,292.66
2015-12-11 20:00:00,0.00000000,283.84,0.00684, 1.407, 4.339,100168.1,154.12,291.92
2015-12-11 21:00:00,0.00000000,283.15,0.00679, 1.581, 4.180,100130.9,  3.49,275.79
2015-12-11 22:00:00,0.00000000,282.29,0.00648, 2.163, 3.850,100166.0,  0.00,274.87
2015-12-11 23:00:00,0.00000000,281.41,0.00616, 2.748, 3.520,100200.2,  0.00,273.83
2015-12-12 00:00:00,0.00000000,280.55,0.00587, 3.328, 3.191,100234.1,  0.00,261.67
2015-12-12 01:00:00,0.00000000,279.81,0.00558, 3.701, 2.461,100290.1,  0.00,260.42
2015-12-12 02:00:00,0.00000000,279.04,0.00529, 4.075, 1.734,100344.6,  0.00,259.11
