time,precip_rate,TMP_2maboveground,SPFH_2maboveground,UGRD_10maboveground,VGRD_10maboveground,PRES_surface,DSWRF_surface,DLWRF_surface
2015-12-08 19:00:00,0.00000000,279.51,0.00462,-1.668,-2.630,101506.6,273.86,274.04
2015-12-08 20:00:00,0.00000000,278.90,0.00459,-1.503,-2.446,101508.8,155.97,273.77
2015-12-08 21:00:00,0.00000000,278.29,0.00456,-1.340,-2.258,101514.8,  3.04,235.27
2015-12-08 22:00:00,0.00000000,277.49,0.00442,-1.317,-1.800,101507.8,  0.00,235.67
2015-12-08 23:00:00,0.00000000,276.66,0.00427,-1.289,-1.342,101500.0,  0.00,236.02
2015-12-09 00:00:00,0.00000000,275.85,0.00413,-1.265,-0.880,101493.0,  0.00,227.12
2015-12-09 01:00:00,0.00000000,275.39,0.00404,-0.910,-1.039,101566.0,  0.00,227.19
2015-12-09 02:00:00,0.00000000,274.91,0.00394,-0.561,-1.194,101638.5,  0.00,227.22
2015-12-09 03:00:00,0.00000000,274.45,0.00386,-0.208,-1.340,101712.8,  0.00,227.58
2015-12-09 04:00:00,0.00000000,274.32,0.00382, 0.004,-1.398,101653.6,  0.00,227.46
2015-12-09 05:00:00,0.00000000,274.19,0.00379, 0.220,-1.450,101600.6,  0.00,227.37
2015-12-09 06:00:00,0.00000000,274.06,0.00376, 0.439,-1.508,101545.6,  0.00,223.34
2015-12-09 07:00:00,0.00000000,273.99,0.00373, 0.628,-1.216,101552.9,  0.00,223.18
2015-12-09 08:00:00,0.00000000,273.93,0.00370, 0.816,-0.927,101564.0,  0.00,223.02
2015-12-09 09:00:00,0.00000000,273.87,0.00368, 1.012,-0.637,101573.2,  0.00,224.96
2015-12-09 10:00:00,0.00000000,274.05,0.00371, 0.860,-0.231,101590.1,  0.00,224.75
2015-12-09 11:00:00,0.00000000,274.23,0.00373, 0.712, 0.179,101607.2,  0.00,224.55
2015-12-09 12:00:00,0.00000000,274.40,0.00376, 0.562, 0.591,101624.5,  0.00,234.85
2015-12-09 13:00:00,0.00000050,275.38,0.00383, 0.071, 1.178,101608.5,119.27,234.39
2015-12-09 14:00:00,0.00000025,276.39,0.00391,-0.408, 1.762,101593.1,235.94,234.10
2015-12-09 15:00:00,0.00000025,277.36,0.00398,-0.892, 2.352,101578.2,346.89,259.33
2015-12-09 16:00:00,0.00000216,278.09,0.00410,-0.766, 2.983,101583.0,406.51,258.87
2015-12-09 17:00:00,0.00000050,278.83,0.00421,-0.638, 3.599,101588.0,408.14,258.51
2015-12-09 18:00:00,0.00000025,279.56,0.00432,-0.518, 4.223,101593.3,358.30,256.85
2015-12-09 19:00:00,0.00000025,278.61,0.00431,-0.707, 3.874,101554.2,275.94,256.62
2015-12-09 20:00:00,0.00000025,277.63,0.00428,-0.897, 3.527,101509.8,157.08,256.32
2015-12-09 21:00:00,0.00000050,276.68,0.00426,-1.091, 3.174,101468.0,  3.04,243.54
2015-12-09 22:00:00,0.00000025,276.82,0.00440,-1.217, 3.146,101492.7,  0.00,244.96
2015-12-09 23:00:00,0.00000025,276.96,0.00455,-1.335, 3.121,101518.1,  0.00,246.41
2015-12-10 00:00:00,0.00000216,277.11,0.00470,-1.454, 3.089,101542.6,  0.00,297.43
2015-12-10 01:00:00,0.00000000,276.88,0.00469,-1.432, 3.401,101480.0,  0.00,294.33
2015-12-10 02:00:00,0.00000000,276.65,0.00467,-1.418, 3.707,101416.2,  0.00,291.23
2015-12-10 03:00:00,0.00000143,276.42,0.00464,-1.397, 4.017,101350.4,  0.00,321.60
2015-12-10 04:00:00,0.00000025,276.85,0.00479,-1.511, 3.949,101329.3,  0.00,321.46
2015-12-10 05:00:00,0.00000108,277.28,0.00495,-1.619, 3.875,101304.2,  0.00,321.39
2015-12-10 06:00:00,0.00000216,277.71,0.00510,-1.724, 3.810,101281.4,  0.00,333.55
2015-12-10 07:00:00,0.00000050,278.10,0.00525,-1.746, 3.628,101207.3,  0.00,333.97
2015-12-10 08:00:00,0.00000050,278.50,0.00540,-1.757, 3.447,101136.8,  0.00,334.40
2015-12-10 09:00:00,0.00000025,278.90,0.00555,-1.775, 3.265,101065.4,  0.00,341.15
2015-12-10 10:00:00,0.00000000,279.16,0.00566,-1.472, 3.068,101059.6,  0.00,341.55
2015-12-10 11:00:00,0.00000000,279.44,0.00578,-1.164, 2.866,101051.8,  0.00,342.11
2015-12-10 12:00:00,0.00003286,279.70,0.00589,-0.861, 2.663,101046.2,  0.00,335.12
2015-12-10 13:00:00,0.00001554,280.29,0.00605,-0.633, 2.908,101008.9, 38.98,334.72
2015-12-10 14:00:00,0.00000000,280.89,0.00622,-0.404, 3.157,100972.5, 77.88,334.41
2015-12-10 15:00:00,0.00000000,281.48,0.00638,-0.178, 3.400,100933.0,155.09,336.44
2015-12-10 16:00:00,0.00000000,282.47,0.00666, 0.295, 3.256,100871.8,182.01,337.66
2015-12-10 17:00:00,0.00000000,283.48,0.00695, 0.770, 3.107,100807.9,182.91,338.97
2015-12-10 18:00:00,0.00000000,284.47,0.00725, 1.243, 2.949,100746.2,239.97,326.27
2015-12-10 19:00:00,0.00000000,283.99,0.00712, 1.277, 2.762,100781.4,184.94,325.35
2015-12-10 20:00:00,0.00000000,283.49,0.00698, 1.308, 2.564,100816.6,105.23,324.37
2015-12-10 21:00:00,0.00000000,283.01,0.00686, 1.338, 2.373,100850.0,  3.04,291.79
2015-12-10 22:00:00,0.00000000,281.89,0.00635, 1.510, 1.828,100939.4,  0.00,289.78
2015-12-10 23:00:00,0.00000000,280.72,0.00585, 1.677, 1.286,101032.8,  0.00,287.64
2015-12-11 00:00:00,0.00000000,279.60,0.00539, 1.851, 0.739,101121.9,  0.00,266.46
2015-12-11 01:00:00,0.00000000,279.43,0.00536, 1.099, 0.922,101056.3,  0.00,266.37
2015-12-11 02:00:00,0.00000000,279.26,0.00533, 0.347, 1.103,100989.1,  0.00,266.24
2015-12-11 03:00:00,0.00000000,279.09,0.00530,-0.405, 1.288,100923.4,  0.00,270.85
2015-12-11 04:00:00,0.00000000,278.44,0.00513,-0.066, 1.178,100910.1,  0.00,269.33
2015-12-11 05:00:00,0.00000000,277.77,0.00495, 0.269, 1.071,100896.4,  0.00,267.76
2015-12-11 06:00:00,0.00000000,277.12,0.00479, 0.608, 0.963,100883.4,  0.00,271.47
2015-12-11 07:00:00,0.00000000,276.59,0.00463,-0.050, 1.655,100864.3,  0.00,271.11
2015-12-11 08:00:00,0.00000000,276.05,0.00447,-0.700, 2.340,100844.9,  0.00,270.63
2015-12-11 09:00:00,0.00000000,275.52,0.00431,-1.348, 3.028,100825.3,  0.00,274.48
2015-12-11 10:00:00,0.00000000,275.72,0.00438,-0.983, 2.914,100823.8,  0.00,274.77
2015-12-11 11:00:00,0.00000000,275.92,0.00444,-0.614, 2.803,100820.2,  0.00,275.10
2015-12-11 12:00:00,0.00000000,276.12,0.00451,-0.253, 2.692,100815.5,  0.00,291.53
2015-12-11 13:00:00,0.00000000,278.13,0.00506,-0.253, 2.605,100796.6,118.80,293.63
2015-12-11 14:00:00,0.00000000,280.19,0.00567,-0.255, 2.515,100778.3,239.63,295.96
2015-12-11 15:00:00,0.00000000,282.19,0.00629,-0.258, 2.424,100759.8,360.37,281.44
2015-12-11 16:00:00,0.00000000,283.27,0.00654, 0.192, 3.158,100677.0,423.52,282.49
2015-12-11 17:00:00,0.00000000,284.38,0.00680, 0.627, 3.886,100594.3,425.98,283.56
2015-12-11 18:00:00,0.00000000,285.46,0.00706, 1.072, 4.625,100513.1,353.22,294.50
2015-12-11 19:00:00,0.00000000,284.76,0.00701, 1.255, 4.490,100479.0,272.27,293.87
2015-12-11 20:00:00,0.00000000,284.04,0.00694, 1.442, 4.357,100442.7,155.05,293.17
2015-12-11 21:00:00,0.00000000,283.34,0.00689, 1.634, 4.220,100408.0,  3.20,276.84
2015-12-11 22:00:00,0.00000000,282.47,0.00657, 2.183, 3.859,100441.8,  0.00,275.92
2015-12-11 23:00:00,0.00000000,281.57,0.00625, 2.734, 3.491,100478.6,  0.00,274.87
2015-12-12 00:00:00,0.00000000,280.69,0.00595, 3.281, 3.125,100512.1,  0.00,262.93
2015-12-12 01:00:00,0.00000000,280.04,0.00569, 3.600, 2.442,100563.9,  0.00,261.91
2015-12-12 02:00:00,0.00000000,279.36,0.00543, 3.921, 1.757,100615.2,  0.00,260.79
