time,precip_rate,TMP_2maboveground,SPFH_2maboveground,UGRD_10maboveground,VGRD_10maboveground,PRES_surface,DSWRF_surface,DLWRF_surface
2015-12-07 22:00:00,0.00000000,278.85,0.00373, 1.262,-3.314,101275.3,  0.00,230.00
2015-12-07 23:00:00,0.00000000,277.90,0.00375, 0.266,-3.575,101332.1,  0.00,230.35
2015-12-08 00:00:00,0.00000000,276.98,0.00378,-0.737,-3.832,101383.1,  0.00,231.78
2015-12-08 01:00:00,0.00000000,276.47,0.00381,-1.097,-3.518,101340.5,  0.00,231.20
2015-12-08 02:00:00,0.00000000,275.95,0.00385,-1.458,-3.203,101295.7,  0.00,230.58
2015-12-08 03:00:00,0.00000000,275.45,0.00388,-1.818,-2.884,101249.4,  0.00,246.66
2015-12-08 04:00:00,0.00000000,275.51,0.00393,-1.520,-2.980,101290.2,  0.00,246.80
2015-12-08 05:00:00,0.00000000,275.56,0.00397,-1.220,-3.075,101333.7,  0.00,246.98
2015-12-08 06:00:00,0.00000000,275.62,0.00402,-0.925,-3.173,101376.2,  0.00,246.91
2015-12-08 07:00:00,0.00000000,275.57,0.00405,-1.403,-2.713,101365.8,  0.00,247.02
2015-12-08 08:00:00,0.00000000,275.52,0.00408,-1.883,-2.255,101353.6,  0.00,247.12
2015-12-08 09:00:00,0.00000000,275.47,0.00410,-2.357,-1.795,101340.6,  0.00,251.40
2015-12-08 10:00:00,0.00000000,275.69,0.00420,-2.266,-2.174,101384.6,  0.00,252.31
2015-12-08 11:00:00,0.00000000,275.90,0.00429,-2.179,-2.552,101429.2,  0.00,253.23
2015-12-08 12:00:00,0.00000000,276.12,0.00439,-2.090,-2.930,101473.7,  0.00,261.24
2015-12-08 13:00:00,0.00000000,277.11,0.00445,-2.713,-3.094,101509.0,120.80,262.13
2015-12-08 14:00:00,0.00000000,278.13,0.00452,-3.339,-3.259,101547.0,237.07,263.09
2015-12-08 15:00:00,0.00000000,279.11,0.00458,-3.966,-3.423,101581.8,324.30,277.28
2015-12-08 16:00:00,0.00000000,279.41,0.00459,-3.250,-3.215,101512.3,378.77,277.24
2015-12-08 17:00:00,0.00000000,279.71,0.00460,-2.543,-3.007,101446.5,381.08,277.22
2015-12-08 18:00:00,0.00000000,280.03,0.00462,-1.833,-2.796,101375.3,352.90,273.56
2015-12-08 19:00:00,0.00000000,279.40,0.00458,-1.642,-2.594,101374.7,272.03,273.38
2015-12-08 20:00:00,0.00000000,278.78,0.00455,-1.458,-2.398,101374.3,155.23,273.15
2015-12-08 21:00:00,0.00000000,278.16,0.00452,-1.268,-2.192,101375.4,  3.46,234.68
2015-12-08 22:00:00,0.00000000,277.43,0.00440,-1.259,-1.724,101373.8,  0.00,235.14
2015-12-08 23:00:00,0.00000000,276.67,0.00427,-1.246,-1.257,101369.3,  0.00,235.55
2015-12-09 00:00:00,0.00000000,275.95,0.00416,-1.235,-0.790,101366.9,  0.00,227.01
2015-12-09 01:00:00,0.00000000,275.48,0.00406,-0.880,-0.942,101437.2,  0.00,227.06
2015-12-09 02:00:00,0.00000000,275.00,0.00397,-0.527,-1.092,101509.2,  0.00,227.06
2015-12-09 03:00:00,0.00000000,274.54,0.00388,-0.173,-1.232,101582.5,  0.00,227.95
2015-12-09 04:00:00,0.00000000,274.40,0.00385, 0.039,-1.291,101523.6,  0.00,227.83
2015-12-09 05:00:00,0.00000000,274.25,0.00381, 0.253,-1.351,101464.8,  0.00,227.68
2015-12-09 06:00:00,0.00000000,274.11,0.00378, 0.470,-1.411,101404.7,  0.00,223.19
2015-12-09 07:00:00,0.00000000,274.02,0.00375, 0.659,-1.126,101420.9,  0.00,222.98
2015-12-09 08:00:00,0.00000000,273.93,0.00372, 0.851,-0.848,101434.4,  0.00,222.78
2015-12-09 09:00:00,0.00000000,273.85,0.00369, 1.040,-0.569,101452.4,  0.00,224.84
2015-12-09 10:00:00,0.00000000,273.96,0.00370, 0.890,-0.163,101461.3,  0.00,224.58
2015-12-09 11:00:00,0.00000000,274.07,0.00371, 0.743, 0.242,101473.7,  0.00,224.29
2015-12-09 12:00:00,0.00000000,274.19,0.00373, 0.593, 0.648,101488.7,  0.00,234.18
2015-12-09 13:00:00,0.00000000,275.15,0.00379, 0.102, 1.235,101474.0,118.01,233.74
2015-12-09 14:00:00,0.00000000,276.14,0.00385,-0.384, 1.818,101459.1,233.81,233.37
2015-12-09 15:00:00,0.00000000,277.10,0.00392,-0.871, 2.408,101444.3,343.76,258.33
2015-12-09 16:00:00,0.00000053,277.83,0.00402,-0.766, 3.012,101446.8,402.11,257.85
2015-12-09 17:00:00,0.00000000,278.57,0.00413,-0.661, 3.617,101453.3,404.90,257.45
2015-12-09 18:00:00,0.00000000,279.30,0.00424,-0.562, 4.225,101457.0,355.63,255.67
2015-12-09 19:00:00,0.00000000,278.34,0.00422,-0.757, 3.866,101413.5,274.18,255.39
2015-12-09 20:00:00,0.00000000,277.35,0.00419,-0.953, 3.501,101374.7,156.42,255.06
2015-12-09 21:00:00,0.00000000,276.39,0.00417,-1.150, 3.141,101330.8,  3.46,242.73
2015-12-09 22:00:00,0.00000000,276.50,0.00430,-1.290, 3.106,101357.7,  0.00,244.16
2015-12-09 23:00:00,0.00000000,276.61,0.00443,-1.429, 3.071,101384.5,  0.00,245.60
2015-12-10 00:00:00,0.00000053,276.71,0.00457,-1.566, 3.036,101415.7,  0.00,294.71
2015-12-10 01:00:00,0.00000000,276.48,0.00456,-1.542, 3.355,101349.3,  0.00,291.67
2015-12-10 02:00:00,0.00000000,276.25,0.00454,-1.519, 3.667,101286.0,  0.00,288.66
2015-12-10 03:00:00,0.00000001,276.01,0.00451,-1.501, 3.980,101218.6,  0.00,320.32
2015-12-10 04:00:00,0.00000000,276.40,0.00465,-1.602, 3.892,101195.8,  0.00,319.97
2015-12-10 05:00:00,0.00000027,276.80,0.00479,-1.700, 3.804,101168.9,  0.00,319.76
2015-12-10 06:00:00,0.00000053,277.18,0.00492,-1.796, 3.721,101142.3,  0.00,331.26
2015-12-10 07:00:00,0.00000000,277.57,0.00506,-1.810, 3.559,101074.5,  0.00,331.59
2015-12-10 08:00:00,0.00000000,277.97,0.00521,-1.818, 3.401,101007.9,  0.00,332.03
2015-12-10 09:00:00,0.00000000,278.36,0.00535,-1.822, 3.238,100940.5,  0.00,338.38
2015-12-10 10:00:00,0.00000000,278.59,0.00545,-1.522, 3.017,100929.9,  0.00,338.81
2015-12-10 11:00:00,0.00000000,278.83,0.00555,-1.216, 2.795,100924.5,  0.00,339.29
2015-12-10 12:00:00,0.00009874,279.06,0.00565,-0.914, 2.573,100917.3,  0.00,333.00
2015-12-10 13:00:00,0.00000065,279.66,0.00582,-0.710, 2.822,100882.2, 37.47,332.66
2015-12-10 14:00:00,0.00000000,280.30,0.00599,-0.507, 3.078,100846.5, 74.96,332.41
2015-12-10 15:00:00,0.00000000,280.91,0.00616,-0.305, 3.326,100811.0,153.40,334.25
2015-12-10 16:00:00,0.00000000,281.98,0.00646, 0.182, 3.181,100751.8,179.74,335.65
2015-12-10 17:00:00,0.00000000,283.08,0.00679, 0.670, 3.040,100691.4,181.08,337.23
2015-12-10 18:00:00,0.00000000,284.14,0.00711, 1.156, 2.890,100633.0,241.57,324.69
2015-12-10 19:00:00,0.00000000,283.77,0.00702, 1.189, 2.711,100664.1,186.29,324.19
2015-12-10 20:00:00,0.00000000,283.39,0.00692, 1.221, 2.522,100695.0,106.30,323.57
2015-12-10 21:00:00,0.00000000,283.02,0.00684, 1.250, 2.342,100725.6,  3.46,290.66
2015-12-10 22:00:00,0.00000000,282.01,0.00638, 1.370, 1.798,100816.6,  0.00,288.99
2015-12-10 23:00:00,0.00000000,280.98,0.00593, 1.488, 1.257,100914.1,  0.00,287.20
2015-12-11 00:00:00,0.00000000,279.97,0.00551, 1.609, 0.718,101003.2,  0.00,267.72
2015-12-11 01:00:00,0.00000000,279.71,0.00545, 0.936, 0.919,100936.6,  0.00,267.39
2015-12-11 02:00:00,0.00000000,279.44,0.00539, 0.264, 1.116,100867.4,  0.00,267.04
2015-12-11 03:00:00,0.00000000,279.17,0.00533,-0.409, 1.320,100793.8,  0.00,271.35
2015-12-11 04:00:00,0.00000000,278.48,0.00513,-0.093, 1.227,100782.1,  0.00,269.66
2015-12-11 05:00:00,0.00000000,277.76,0.00494, 0.216, 1.137,100769.6,  0.00,267.93
2015-12-11 06:00:00,0.00000000,277.06,0.00475, 0.532, 1.042,100754.0,  0.00,271.55
2015-12-11 07:00:00,0.00000000,276.50,0.00459,-0.084, 1.686,100735.4,  0.00,271.10
2015-12-11 08:00:00,0.00000000,275.93,0.00442,-0.700, 2.330,100716.8,  0.00,270.56
2015-12-11 09:00:00,0.00000000,275.37,0.00427,-1.312, 2.972,100700.2,  0.00,273.47
2015-12-11 10:00:00,0.00000000,275.52,0.00432,-0.971, 2.858,100699.7,  0.00,273.67
2015-12-11 11:00:00,0.00000000,275.67,0.00436,-0.629, 2.741,100696.7,  0.00,273.86
2015-12-11 12:00:00,0.00000000,275.83,0.00441,-0.290, 2.623,100690.7,  0.00,288.18
2015-12-11 13:00:00,0.00000000,277.78,0.00495,-0.291, 2.558,100672.3,117.75,290.14
2015-12-11 14:00:00,0.00000000,279.81,0.00554,-0.296, 2.491,100654.7,237.86,292.38
2015-12-11 15:00:00,0.00000000,281.77,0.00613,-0.301, 2.419,100636.8,356.55,279.84
2015-12-11 16:00:00,0.00000000,282.93,0.00639, 0.167, 3.151,100554.6,418.27,280.97
2015-12-11 17:00:00,0.00000000,284.13,0.00668, 0.626, 3.878,100470.6,421.91,282.29
2015-12-11 18:00:00,0.00000000,285.30,0.00695, 1.090, 4.610,100385.9,350.81,293.72
2015-12-11 19:00:00,0.00000000,284.60,0.00690, 1.250, 4.464,100352.2,270.70,293.07
2015-12-11 20:00:00,0.00000000,283.89,0.00684, 1.414, 4.326,100317.1,154.47,292.29
2015-12-11 21:00:00,0.00000000,283.19,0.00679, 1.581, 4.179,100281.4,  3.69,275.99
2015-12-11 22:00:00,0.00000000,282.28,0.00646, 2.148, 3.830,100315.5,  0.00,274.92
2015-12-11 23:00:00,0.00000000,281.33,0.00613, 2.718, 3.484,100348.9,  0.00,273.75
2015-12-12 00:00:00,0.00000000,280.41,0.00582, 3.279, 3.135,100382.4,  0.00,261.42
2015-12-12 01:00:00,0.00000000,279.69,0.00554, 3.623, 2.438,100442.4,  0.00,260.29
2015-12-12 02:00:00,0.00000000,278.94,0.00526, 3.966, 1.745,100496.2,  0.00,259.04
