0, 2015-12-01 00:00:00, 45074.9
1, 2015-12-01 01:00:00, 444886
2, 2015-12-01 02:00:00, 2.33164e+06
3, 2015-12-01 03:00:00, 1.2693e+06
4, 2015-12-01 04:00:00, 537731
5, 2015-12-01 05:00:00, 133319
6, 2015-12-01 06:00:00, 1841.6
7, 2015-12-01 07:00:00, 1635.54
8, 2015-12-01 08:00:00, 1471.32
9, 2015-12-01 09:00:00, 1337.23
10, 2015-12-01 10:00:00, 1225.57
11, 2015-12-01 11:00:00, 1131.09
12, 2015-12-01 12:00:00, 1050.06
13, 2015-12-01 13:00:00, 979.784
14, 2015-12-01 14:00:00, 918.225
15, 2015-12-01 15:00:00, 863.845
16, 2015-12-01 16:00:00, 815.448
17, 2015-12-01 17:00:00, 772.091
18, 2015-12-01 18:00:00, 733.019
19, 2015-12-01 19:00:00, 697.623
20, 2015-12-01 20:00:00, 665.404
21, 2015-12-01 21:00:00, 635.951
22, 2015-12-01 22:00:00, 608.919
23, 2015-12-01 23:00:00, 584.02
24, 2015-12-02 00:00:00, 561.011
25, 2015-12-02 01:00:00, 539.682
26, 2015-12-02 02:00:00, 519.855
27, 2015-12-02 03:00:00, 501.377
28, 2015-12-02 04:00:00, 484.113
29, 2015-12-02 05:00:00, 467.948
30, 2015-12-02 06:00:00, 452.778
31, 2015-12-02 07:00:00, 438.516
32, 2015-12-02 08:00:00, 425.08
33, 2015-12-02 09:00:00, 412.402
34, 2015-12-02 10:00:00, 400.419
35, 2015-12-02 11:00:00, 389.075
36, 2015-12-02 12:00:00, 378.319
37, 2015-12-02 13:00:00, 368.108
38, 2015-12-02 14:00:00, 358.401
39, 2015-12-02 15:00:00, 349.162
40, 2015-12-02 16:00:00, 340.356
41, 2015-12-02 17:00:00, 331.955
42, 2015-12-02 18:00:00, 323.931
43, 2015-12-02 19:00:00, 316.26
44, 2015-12-02 20:00:00, 308.918
45, 2015-12-02 21:00:00, 301.884
46, 2015-12-02 22:00:00, 295.14
47, 2015-12-02 23:00:00, 288.669
48, 2015-12-03 00:00:00, 282.453
49, 2015-12-03 01:00:00, 276.478
50, 2015-12-03 02:00:00, 270.731
51, 2015-12-03 03:00:00, 265.198
52, 2015-12-03 04:00:00, 259.868
53, 2015-12-03 05:00:00, 254.729
54, 2015-12-03 06:00:00, 249.773
55, 2015-12-03 07:00:00, 244.988
56, 2015-12-03 08:00:00, 240.367
57, 2015-12-03 09:00:00, 235.901
58, 2015-12-03 10:00:00, 231.583
59, 2015-12-03 11:00:00, 227.405
60, 2015-12-03 12:00:00, 223.361
61, 2015-12-03 13:00:00, 219.443
62, 2015-12-03 14:00:00, 215.648
63, 2015-12-03 15:00:00, 211.968
64, 2015-12-03 16:00:00, 208.398
65, 2015-12-03 17:00:00, 204.935
66, 2015-12-03 18:00:00, 201.572
67, 2015-12-03 19:00:00, 198.307
68, 2015-12-03 20:00:00, 195.134
69, 2015-12-03 21:00:00, 192.05
70, 2015-12-03 22:00:00, 189.051
71, 2015-12-03 23:00:00, 186.133
72, 2015-12-04 00:00:00, 183.294
73, 2015-12-04 01:00:00, 180.53
74, 2015-12-04 02:00:00, 177.839
75, 2015-12-04 03:00:00, 175.217
76, 2015-12-04 04:00:00, 172.662
77, 2015-12-04 05:00:00, 170.171
78, 2015-12-04 06:00:00, 167.743
79, 2015-12-04 07:00:00, 165.374
80, 2015-12-04 08:00:00, 163.063
81, 2015-12-04 09:00:00, 160.807
82, 2015-12-04 10:00:00, 158.604
83, 2015-12-04 11:00:00, 156.454
84, 2015-12-04 12:00:00, 154.353
85, 2015-12-04 13:00:00, 152.3
86, 2015-12-04 14:00:00, 150.294
87, 2015-12-04 15:00:00, 148.333
88, 2015-12-04 16:00:00, 146.416
89, 2015-12-04 17:00:00, 144.54
90, 2015-12-04 18:00:00, 142.705
91, 2015-12-04 19:00:00, 140.91
92, 2015-12-04 20:00:00, 139.153
93, 2015-12-04 21:00:00, 137.433
94, 2015-12-04 22:00:00, 135.748
95, 2015-12-04 23:00:00, 134.099
96, 2015-12-05 00:00:00, 132.483
97, 2015-12-05 01:00:00, 130.899
98, 2015-12-05 02:00:00, 129.348
99, 2015-12-05 03:00:00, 127.827
100, 2015-12-05 04:00:00, 126.336
101, 2015-12-05 05:00:00, 124.874
102, 2015-12-05 06:00:00, 123.44
103, 2015-12-05 07:00:00, 122.034
104, 2015-12-05 08:00:00, 120.654
105, 2015-12-05 09:00:00, 119.3
106, 2015-12-05 10:00:00, 117.971
107, 2015-12-05 11:00:00, 116.667
108, 2015-12-05 12:00:00, 115.387
109, 2015-12-05 13:00:00, 114.129
110, 2015-12-05 14:00:00, 112.895
111, 2015-12-05 15:00:00, 111.682
112, 2015-12-05 16:00:00, 110.49
113, 2015-12-05 17:00:00, 109.32
114, 2015-12-05 18:00:00, 108.17
115, 2015-12-05 19:00:00, 107.039
116, 2015-12-05 20:00:00, 105.928
117, 2015-12-05 21:00:00, 104.835
118, 2015-12-05 22:00:00, 103.761
119, 2015-12-05 23:00:00, 102.705
120, 2015-12-06 00:00:00, 101.667
121, 2015-12-06 01:00:00, 100.645
122, 2015-12-06 02:00:00, 99.6398
123, 2015-12-06 03:00:00, 98.651
124, 2015-12-06 04:00:00, 97.678
125, 2015-12-06 05:00:00, 96.7204
126, 2015-12-06 06:00:00, 95.778
127, 2015-12-06 07:00:00, 94.8503
128, 2015-12-06 08:00:00, 93.9371
129, 2015-12-06 09:00:00, 93.0379
130, 2015-12-06 10:00:00, 92.1526
131, 2015-12-06 11:00:00, 91.2807
132, 2015-12-06 12:00:00, 90.4219
133, 2015-12-06 13:00:00, 89.5761
134, 2015-12-06 14:00:00, 88.7428
135, 2015-12-06 15:00:00, 87.9218
136, 2015-12-06 16:00:00, 87.113
137, 2015-12-06 17:00:00, 86.3159
138, 2015-12-06 18:00:00, 85.5303
139, 2015-12-06 19:00:00, 84.7561
140, 2015-12-06 20:00:00, 83.9929
141, 2015-12-06 21:00:00, 83.2406
142, 2015-12-06 22:00:00, 82.4988
143, 2015-12-06 23:00:00, 81.7675
144, 2015-12-07 00:00:00, 81.0464
145, 2015-12-07 01:00:00, 80.3352
146, 2015-12-07 02:00:00, 79.6338
147, 2015-12-07 03:00:00, 78.942
148, 2015-12-07 04:00:00, 78.2595
149, 2015-12-07 05:00:00, 77.5863
150, 2015-12-07 06:00:00, 76.9221
151, 2015-12-07 07:00:00, 76.2667
152, 2015-12-07 08:00:00, 75.62
153, 2015-12-07 09:00:00, 74.9818
154, 2015-12-07 10:00:00, 74.352
155, 2015-12-07 11:00:00, 73.7304
156, 2015-12-07 12:00:00, 73.1167
157, 2015-12-07 13:00:00, 72.511
158, 2015-12-07 14:00:00, 71.913
159, 2015-12-07 15:00:00, 71.3226
160, 2015-12-07 16:00:00, 70.7397
161, 2015-12-07 17:00:00, 70.164
162, 2015-12-07 18:00:00, 69.5956
163, 2015-12-07 19:00:00, 69.0342
164, 2015-12-07 20:00:00, 68.4797
165, 2015-12-07 21:00:00, 67.9321
166, 2015-12-07 22:00:00, 67.3911
167, 2015-12-07 23:00:00, 66.8567
168, 2015-12-08 00:00:00, 66.3287
169, 2015-12-08 01:00:00, 65.8071
170, 2015-12-08 02:00:00, 65.2917
171, 2015-12-08 03:00:00, 64.7824
172, 2015-12-08 04:00:00, 64.2791
173, 2015-12-08 05:00:00, 63.7818
174, 2015-12-08 06:00:00, 63.2902
175, 2015-12-08 07:00:00, 62.8044
176, 2015-12-08 08:00:00, 62.3242
177, 2015-12-08 09:00:00, 61.8495
178, 2015-12-08 10:00:00, 61.3802
179, 2015-12-08 11:00:00, 60.9163
180, 2015-12-08 12:00:00, 60.4577
181, 2015-12-08 13:00:00, 60.0042
182, 2015-12-08 14:00:00, 59.5558
183, 2015-12-08 15:00:00, 59.1124
184, 2015-12-08 16:00:00, 58.6739
185, 2015-12-08 17:00:00, 58.2403
186, 2015-12-08 18:00:00, 57.8115
187, 2015-12-08 19:00:00, 57.3873
188, 2015-12-08 20:00:00, 56.9678
189, 2015-12-08 21:00:00, 56.5528
190, 2015-12-08 22:00:00, 56.1422
191, 2015-12-08 23:00:00, 55.7361
192, 2015-12-09 00:00:00, 55.3344
193, 2015-12-09 01:00:00, 54.9369
194, 2015-12-09 02:00:00, 54.5436
195, 2015-12-09 03:00:00, 54.1544
196, 2015-12-09 04:00:00, 53.7694
197, 2015-12-09 05:00:00, 53.3883
198, 2015-12-09 06:00:00, 53.0113
199, 2015-12-09 07:00:00, 52.6381
200, 2015-12-09 08:00:00, 52.2687
201, 2015-12-09 09:00:00, 51.9032
202, 2015-12-09 10:00:00, 51.5414
203, 2015-12-09 11:00:00, 51.1832
204, 2015-12-09 12:00:00, 50.8287
205, 2015-12-09 13:00:00, 50.4778
206, 2015-12-09 14:00:00, 50.1304
207, 2015-12-09 15:00:00, 49.7864
208, 2015-12-09 16:00:00, 49.4459
209, 2015-12-09 17:00:00, 49.1087
210, 2015-12-09 18:00:00, 48.7749
211, 2015-12-09 19:00:00, 48.4443
212, 2015-12-09 20:00:00, 48.117
213, 2015-12-09 21:00:00, 47.7929
214, 2015-12-09 22:00:00, 47.4719
215, 2015-12-09 23:00:00, 47.154
216, 2015-12-10 00:00:00, 46.8392
217, 2015-12-10 01:00:00, 46.5274
218, 2015-12-10 02:00:00, 46.2185
219, 2015-12-10 03:00:00, 45.9126
220, 2015-12-10 04:00:00, 45.6096
221, 2015-12-10 05:00:00, 45.3094
222, 2015-12-10 06:00:00, 45.0121
223, 2015-12-10 07:00:00, 44.7175
224, 2015-12-10 08:00:00, 44.4257
225, 2015-12-10 09:00:00, 44.1366
226, 2015-12-10 10:00:00, 43.8502
227, 2015-12-10 11:00:00, 43.5664
228, 2015-12-10 12:00:00, 43.2852
229, 2015-12-10 13:00:00, 43.0066
230, 2015-12-10 14:00:00, 42.7305
231, 2015-12-10 15:00:00, 42.4569
232, 2015-12-10 16:00:00, 42.1858
233, 2015-12-10 17:00:00, 41.9171
234, 2015-12-10 18:00:00, 41.6509
235, 2015-12-10 19:00:00, 41.387
236, 2015-12-10 20:00:00, 41.1255
237, 2015-12-10 21:00:00, 40.8663
238, 2015-12-10 22:00:00, 40.6093
239, 2015-12-10 23:00:00, 40.3547
240, 2015-12-11 00:00:00, 40.1022
241, 2015-12-11 01:00:00, 39.852
242, 2015-12-11 02:00:00, 39.604
243, 2015-12-11 03:00:00, 39.3581
244, 2015-12-11 04:00:00, 39.1143
245, 2015-12-11 05:00:00, 38.8727
246, 2015-12-11 06:00:00, 38.6331
247, 2015-12-11 07:00:00, 38.3956
248, 2015-12-11 08:00:00, 38.1601
249, 2015-12-11 09:00:00, 37.9265
250, 2015-12-11 10:00:00, 37.695
251, 2015-12-11 11:00:00, 37.4654
252, 2015-12-11 12:00:00, 37.2378
253, 2015-12-11 13:00:00, 37.0121
254, 2015-12-11 14:00:00, 36.7882
255, 2015-12-11 15:00:00, 36.5662
256, 2015-12-11 16:00:00, 36.3461
257, 2015-12-11 17:00:00, 36.1278
258, 2015-12-11 18:00:00, 35.9113
259, 2015-12-11 19:00:00, 35.6965
260, 2015-12-11 20:00:00, 35.4836
261, 2015-12-11 21:00:00, 35.2723
262, 2015-12-11 22:00:00, 35.0628
263, 2015-12-11 23:00:00, 34.855
264, 2015-12-12 00:00:00, 34.6488
265, 2015-12-12 01:00:00, 34.4444
266, 2015-12-12 02:00:00, 34.2415
267, 2015-12-12 03:00:00, 34.0403
268, 2015-12-12 04:00:00, 33.8407
269, 2015-12-12 05:00:00, 33.6427
270, 2015-12-12 06:00:00, 33.4463
271, 2015-12-12 07:00:00, 33.2514
272, 2015-12-12 08:00:00, 33.058
273, 2015-12-12 09:00:00, 32.8662
274, 2015-12-12 10:00:00, 32.6759
275, 2015-12-12 11:00:00, 32.4871
276, 2015-12-12 12:00:00, 32.2997
277, 2015-12-12 13:00:00, 32.1138
278, 2015-12-12 14:00:00, 31.9293
279, 2015-12-12 15:00:00, 31.7463
