time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2015-12-01 00:00:00,0.0,360.8000183105469,0.0,100220.0,0.009399999864399433,285.8999938964844,-2.299999952316284,0.10000000149011612,0.0
2015-12-01 01:00:00,0.0,360.8000183105469,0.0,100300.0,0.008899999782443047,285.8000183105469,-2.299999952316284,-0.30000001192092896,0.0
2015-12-01 02:00:00,0.0,360.8000183105469,0.0,100310.0,0.00839999970048666,285.1000061035156,-2.299999952316284,-0.6000000238418579,0.0
2015-12-01 03:00:00,0.0,355.70001220703125,0.0,100260.0,0.007899999618530273,283.8999938964844,-2.4000000953674316,-0.9000000357627869,0.0
2015-12-01 04:00:00,0.0,355.70001220703125,0.0,100270.0,0.007799999788403511,283.3999938964844,-2.200000047683716,-0.30000001192092896,0.0
2015-12-01 05:00:00,0.0,355.70001220703125,0.0,100240.0,0.007599999662488699,283.0,-2.0,0.4000000059604645,0.0
2015-12-01 06:00:00,0.0,347.70001220703125,0.0,100240.0,0.007199999876320362,282.6000061035156,-1.899999976158142,1.100000023841858,0.0
2015-12-01 07:00:00,0.0,347.70001220703125,0.0,100210.0,0.0071000000461936,282.3000183105469,-2.0,0.800000011920929,0.0
2015-12-01 08:00:00,0.0,347.70001220703125,0.0,100200.0,0.00699999975040555,282.0,-2.1000001430511475,0.5,0.0
2015-12-01 09:00:00,0.0,339.20001220703125,0.0,100130.0,0.006899999920278788,281.8999938964844,-2.299999952316284,0.30000001192092896,0.0
2015-12-01 10:00:00,0.0,339.20001220703125,0.0,100170.0,0.006899999920278788,281.70001220703125,-2.299999952316284,0.6000000238418579,0.0
2015-12-01 11:00:00,0.0,339.20001220703125,0.0,100170.0,0.006899999920278788,281.70001220703125,-2.299999952316284,1.0,0.0
2015-12-01 12:00:00,0.0,352.0,0.0,100140.0,0.00699999975040555,281.70001220703125,-2.299999952316284,1.399999976158142,0.0
2015-12-01 13:00:00,0.0,352.0,83.80000305175781,100230.0,0.006899999920278788,281.8999938964844,-2.4000000953674316,1.3000000715255737,0.0
2015-12-01 14:00:00,0.0,352.0,190.10000610351562,100260.0,0.00699999975040555,282.1000061035156,-2.5,1.3000000715255737,0.0
2015-12-01 15:00:00,0.0,390.5,232.8000030517578,100290.0,0.0071000000461936,282.3000183105469,-2.6000001430511475,1.2000000476837158,0.0
2015-12-01 16:00:00,0.0,390.5,281.3999938964844,100260.0,0.007199999876320362,282.70001220703125,-1.899999976158142,1.899999976158142,0.0
2015-12-01 17:00:00,0.0,390.5,293.0,100200.0,0.007400000002235174,282.8999938964844,-1.3000000715255737,2.6000001430511475,0.0
2015-12-01 18:00:00,0.0,390.8999938964844,352.3000183105469,100110.0,0.007799999788403511,283.3999938964844,-0.6000000238418579,3.200000047683716,0.0
2015-12-01 19:00:00,0.0,390.8999938964844,317.20001220703125,100010.0,0.008100000210106373,284.3999938964844,-0.699999988079071,3.200000047683716,0.0
2015-12-01 20:00:00,0.0,390.8999938964844,238.90000915527344,100010.0,0.008499999530613422,284.8999938964844,-0.800000011920929,3.1000001430511475,0.0
2015-12-01 21:00:00,0.0,390.20001220703125,111.70000457763672,99850.0,0.008499999530613422,284.8999938964844,-0.9000000357627869,3.0,0.0
2015-12-01 22:00:00,0.0,390.20001220703125,17.200000762939453,99910.0,0.008799999952316284,285.1000061035156,-1.2000000476837158,2.700000047683716,0.0
2015-12-01 23:00:00,0.0,390.20001220703125,0.0,99960.0,0.008899999782443047,285.0,-1.5,2.299999952316284,0.0
2015-12-02 00:00:00,0.0,387.5,0.0,99900.0,0.008899999782443047,285.20001220703125,-1.8000000715255737,1.899999976158142,0.0
2015-12-02 01:00:00,0.0,387.5,0.0,99920.0,0.009099999442696571,285.3999938964844,-1.7000000476837158,1.7000000476837158,0.0
2015-12-02 02:00:00,0.0,387.5,0.0,99900.0,0.008999999612569809,285.70001220703125,-1.600000023841858,1.600000023841858,0.0
2015-12-02 03:00:00,0.0,369.5,0.0,99790.0,0.009099999442696571,285.8000183105469,-1.5,1.399999976158142,0.0
2015-12-02 04:00:00,0.0,369.5,0.0,99770.0,0.00930000003427267,285.70001220703125,-1.600000023841858,2.0,0.0
2015-12-02 05:00:00,0.0,369.5,0.0,99780.0,0.008999999612569809,285.20001220703125,-1.600000023841858,2.6000001430511475,0.0
2015-12-02 06:00:00,0.0,366.3000183105469,0.0,99690.0,0.009099999442696571,285.5,-1.600000023841858,3.200000047683716,0.0
2015-12-02 07:00:00,0.0,366.3000183105469,0.0,99580.0,0.00930000003427267,286.1000061035156,-1.600000023841858,3.4000000953674316,0.0
2015-12-02 08:00:00,0.0,366.3000183105469,0.0,99550.0,0.00989999994635582,286.8999938964844,-1.7000000476837158,3.700000047683716,0.0
2015-12-02 09:00:00,0.0,368.6000061035156,0.0,99410.0,0.009999999776482582,287.1000061035156,-1.8000000715255737,3.9000000953674316,0.0
2015-12-02 10:00:00,0.0,368.6000061035156,0.0,99410.0,0.010599999688565731,288.0,-1.600000023841858,4.0,0.0
2015-12-02 11:00:00,0.0,368.6000061035156,0.0,99400.0,0.010799999348819256,288.3000183105469,-1.5,4.0,0.0
2015-12-02 12:00:00,0.0,375.3000183105469,0.0,99360.0,0.011099999770522118,288.70001220703125,-1.399999976158142,4.099999904632568,0.0
2015-12-02 13:00:00,0.0,375.3000183105469,78.70000457763672,99420.0,0.011399999260902405,289.5,-0.800000011920929,4.0,0.0
2015-12-02 14:00:00,0.0,375.3000183105469,180.90000915527344,99400.0,0.011899999342858791,290.0,-0.30000001192092896,4.0,9.732928546524858e-08
2015-12-02 15:00:00,0.20000000298023224,398.3000183105469,119.4000015258789,99490.0,0.012299999594688416,290.6000061035156,0.30000001192092896,3.9000000953674316,4.891646278272345e-07
2015-12-02 16:00:00,1.0,398.3000183105469,144.5,99500.0,0.012199999764561653,290.3000183105469,1.0,4.0,2.9274018339189217e-07
2015-12-02 17:00:00,0.6000000238418579,398.3000183105469,150.60000610351562,99330.0,0.012000000104308128,290.1000061035156,1.8000000715255737,4.200000286102295,1.461189672717373e-07
2015-12-02 18:00:00,0.30000001192092896,398.8999938964844,135.5,99180.0,0.012000000104308128,290.8000183105469,2.5,4.300000190734863,0.0
2015-12-02 19:00:00,0.0,398.8999938964844,122.0999984741211,99190.0,0.011699999682605267,289.8999938964844,3.0,4.200000286102295,0.0
2015-12-02 20:00:00,0.0,398.8999938964844,91.9000015258789,99040.0,0.011899999342858791,290.0,3.5,4.099999904632568,0.0
2015-12-02 21:00:00,0.0,378.5,55.60000228881836,99040.0,0.011799999512732029,289.70001220703125,4.099999904632568,4.0,0.0
2015-12-02 22:00:00,0.0,378.5,8.40000057220459,99100.0,0.011500000022351742,289.6000061035156,4.5,4.099999904632568,0.0
2015-12-02 23:00:00,0.0,378.5,0.0,99160.0,0.010900000110268593,289.5,5.0,4.200000286102295,0.0
2015-12-03 00:00:00,0.0,352.8999938964844,0.0,99250.0,0.008499999530613422,288.20001220703125,5.5,4.300000190734863,0.0
2015-12-03 01:00:00,0.0,352.8999938964844,0.0,99220.0,0.007599999662488699,286.3999938964844,5.200000286102295,4.0,0.0
2015-12-03 02:00:00,0.0,353.0,0.0,99290.0,0.0071000000461936,285.20001220703125,4.900000095367432,3.6000001430511475,0.0
2015-12-03 03:00:00,0.0,298.3000183105469,0.0,99340.0,0.006599999964237213,284.0,4.599999904632568,3.299999952316284,0.0
2015-12-03 04:00:00,0.0,298.3000183105469,0.0,99410.0,0.0064999996684491634,283.20001220703125,4.5,2.4000000953674316,0.0
2015-12-03 05:00:00,0.0,298.3000183105469,0.0,99530.0,0.006599999964237213,282.8999938964844,4.400000095367432,1.5,0.0
2015-12-03 06:00:00,0.0,280.70001220703125,0.0,99480.0,0.006399999838322401,282.3999938964844,4.300000190734863,0.699999988079071,0.0
2015-12-03 07:00:00,0.0,280.70001220703125,0.0,99580.0,0.006599999964237213,281.8000183105469,3.9000000953674316,-0.20000000298023224,0.0
2015-12-03 08:00:00,0.0,280.70001220703125,0.0,99670.0,0.006399999838322401,281.3000183105469,3.4000000953674316,-1.0,0.0
